1.35351E+12,paycode,itemNo,stimNo,verb,sentence,trialVersion,prepSentence,exposePicture,actionPicture,word1,word2,mistakeFlag,responseTime
1.35352E+12,b158b3ad37c133,11,7,POUR,Ron pours the milk.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,grab,milk,none,7.146
1.35352E+12,c27875b05ai141,11,7,POUR,Ron pours the milk.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,Ron,pours,none,8.241
1.35353E+12,d3acd9175eg149,11,7,POUR,Ron pours the milk.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,ron,milk,none,8.31
1.35351E+12,d25f6197e7d7,0,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,find,book,bad input,96.227
1.35351E+12,b2aa3461a3b53,0,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Someone,reads.,bad input,25.996
1.35352E+12,d3e3162d8ac123,0,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,bad input,22.326
1.35351E+12,c10344ccai47,5,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sad,sad,bad input,27.458
1.35351E+12,c225d112eaf0,0,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,..,..,none,352.61
1.35351E+12,g1af8b6c1j18,0,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,reads,none,5.145
1.35351E+12,f20ebd4d07c26,0,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,See,Book,none,10.447
1.35351E+12,hab993c7db49,0,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,13.474
1.35351E+12,j29a103792h57,0,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Reads,Book,none,10.966
1.35351E+12,h37a92ce7cj64,0,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,13.015
1.35351E+12,d10803bd2f82,0,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,reads,none,10.05
1.35352E+12,e23a2769baf109,0,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,reads,none,9.333
1.35352E+12,j2169f7b20e111,0,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,Read,none,12.409
1.35352E+12,a25ef7e946a117,0,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,9.53
1.35352E+12,b34f7b2fa3i144,0,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,Book,none,20.334
1.35351E+12,h1ec5b4368a27,1,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,standing,none,18.389
1.35351E+12,f20136b2e4g97,1,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,10.427
1.35352E+12,c2803750d3b140,1,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,11.399
1.35351E+12,hcb7212b6d3,2,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,11.255
1.35351E+12,i2c9bbbd60b14,2,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,8.108
1.35351E+12,a3a1b02ba4h52,2,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,48.61
1.35351E+12,c1de0a4d6ea77,2,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,5.344
1.35351E+12,a873b031di80,2,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,reads,none,7.525
1.35351E+12,j34928546c90,2,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,11.076
1.35351E+12,i1cebdd247h101,2,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,read,book,none,7.259
1.35351E+12,a30f37480fj103,2,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,reads,none,6.879
1.35352E+12,cc59249dfh124,2,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,14.634
1.35352E+12,d178c68f02a147,2,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Samreads,thebook,none,10.435
1.35351E+12,i3803030a8c6,3,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,8.114
1.35351E+12,j6cb16fb1e32,3,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,read,book,none,6.535
1.35351E+12,a380ac904ba48,3,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,Book,none,5.088
1.35351E+12,f10275b665c34,3,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,8.902
1.35351E+12,d276a5c814b66,3,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,6.963
1.35351E+12,d320280bf3e86,3,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,5.8
1.35351E+12,d1f1086451e87,3,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,6
1.35352E+12,e5232e449a108,3,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,8.454
1.35352E+12,d3df547c1e126,3,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,8.831
1.35352E+12,e3844821bca131,3,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,book,sam,none,10.211
1.35352E+12,g31c9a40b4b135,3,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,reads,none,6.226
1.35351E+12,h3f6abaa1i19,4,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,25.961
1.35351E+12,i1a1efefb6g44,4,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,12.443
1.35351E+12,a3a35572b4f51,4,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,4.31
1.35351E+12,b112f50a07f62,4,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,mmm,book,none,10.406
1.35351E+12,e16b76e266j85,4,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,5.74
1.35352E+12,f350cd72bfe118,4,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,4.762
1.35352E+12,g2b92625ch132,4,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Book,reading,none,7.796
1.35352E+12,c27875b05ai141,4,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,10.52
1.35351E+12,h24777018dg20,5,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,7.167
1.35351E+12,c2809c51aca40,5,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,5.165
1.35351E+12,da75c7acfj63,5,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,5.513
1.35351E+12,j3708afc66d65,5,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,John,reads,none,9.814
1.35352E+12,j3909c747eb106,5,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,12.114
1.35351E+12,f21e3abc0cg8,6,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sread,book,none,6.798
1.35351E+12,d3ca2a9c8db36,6,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,6.92
1.35351E+12,i2c3095d87i41,6,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,reads,none,7.585
1.35351E+12,j58cb1481c58,6,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,6.188
1.35351E+12,d3dfd656adh69,6,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reading,book,none,5.881
1.35352E+12,g3bc9345b9g113,6,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,11.672
1.35352E+12,g35b7a02b6c127,6,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,9.101
1.35352E+12,b158b3ad37c133,6,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,grab,book,none,7.981
1.35351E+12,j3b3d8dbc3j89,7,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,Reads,none,4.899
1.35351E+12,c2df077c10g91,7,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,5.555
1.35352E+12,h17967ac64e96,7,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,watching,literature,none,16.069
1.35352E+12,d3cd9c1ebb112,7,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,Book,none,6.327
1.35352E+12,h1589ff72bd125,7,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,read,none,4.406
1.35352E+12,d1d235fc8a128,7,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,3.656
1.35351E+12,c3cb2614b5a23,8,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,person,literature,none,6.655
1.35351E+12,b5e4c38f0d35,8,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,9.906
1.35351E+12,f25defc94df43,8,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reading,material,none,9.927
1.35351E+12,iadff15f5b67,8,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,4.996
1.35352E+12,b34146c379f102,8,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,18.329
1.35351E+12,a34f17063ej16,9,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reading,literature,none,5.005
1.35351E+12,d24bf2a3d0d10,9,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,9.562
1.35351E+12,d27f05317bb22,9,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,7.639
1.35351E+12,h1b622cfe3c37,9,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,6.011
1.35351E+12,i13a5e2f60f50,9,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,drops,none,6.589
1.35351E+12,g21000ae7bi75,9,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,quartet,literature,none,8.155
1.35352E+12,hb6b438f0f95,9,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,5.489
1.35352E+12,j22e02e1c5a105,9,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,5
1.35352E+12,f15393a8c6b110,9,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,missed,it,none,16.099
1.35353E+12,d3acd9175eg149,9,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,6.248
1.35351E+12,f3cdba4da3h17,10,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,reads,none,4.548
1.35351E+12,g187df9288i45,10,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,3.934
1.35351E+12,g38b708094f46,10,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,5.248
1.35351E+12,g23dd0089g68,10,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,6.624
1.35351E+12,f35df49326d72,10,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,11.146
1.35352E+12,i1ca9d7188f107,10,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,17.457
1.35352E+12,c99078384i114,10,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,8.439
1.35352E+12,g26125a159f130,10,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sue,reads,none,17.161
1.35351E+12,h323e457b9j1,11,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,5.127
1.35351E+12,j35743ca18a25,11,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,6.955
